Timestamp,Trial,Adj_Local_Sway_X,Adj_Local_Sway_Z,Local_Sway_Radius,Local_Sway_Jerk,Orb_Event,Reaction_Time,Movement_Time
120.352,2,-0.0225,0.0054,0.0231,130.9930,None,0.000,0.000
120.379,2,-0.0246,0.0070,0.0256,637.0585,None,0.000,0.000
120.407,2,-0.0263,0.0107,0.0284,89.6628,None,0.000,0.000
120.435,2,-0.0255,0.0132,0.0288,964.6242,None,0.000,0.000
120.463,2,-0.0251,0.0140,0.0287,438.6262,None,0.000,0.000
120.491,2,-0.0233,0.0157,0.0281,550.6561,None,0.000,0.000
120.518,2,-0.0197,0.0183,0.0269,273.8347,None,0.000,0.000
120.546,2,-0.0171,0.0199,0.0263,522.7841,None,0.000,0.000
120.574,2,-0.0130,0.0203,0.0241,626.7119,None,0.000,0.000
120.603,2,-0.0089,0.0207,0.0225,362.4605,None,0.000,0.000
120.630,2,-0.0056,0.0214,0.0221,282.6069,None,0.000,0.000
120.657,2,-0.0021,0.0214,0.0215,499.4154,None,0.000,0.000
120.685,2,0.0011,0.0210,0.0210,287.9655,None,0.000,0.000
120.714,2,0.0040,0.0208,0.0211,56.3175,None,0.000,0.000
120.741,2,0.0068,0.0203,0.0214,135.6541,None,0.000,0.000
120.769,2,0.0088,0.0203,0.0222,286.0836,None,0.000,0.000
120.797,2,0.0110,0.0206,0.0234,222.5091,None,0.000,0.000
120.825,2,0.0127,0.0203,0.0240,184.3952,None,0.000,0.000
120.852,2,0.0143,0.0199,0.0245,119.9895,None,0.000,0.000
120.873,2,0.0150,0.0197,0.0247,192.7052,None,0.000,0.000
120.901,2,0.0165,0.0195,0.0255,220.6725,None,0.000,0.000
120.922,2,0.0178,0.0193,0.0262,141.2096,None,0.000,0.000
120.950,2,0.0191,0.0192,0.0271,35.6451,None,0.000,0.000
120.978,2,0.0204,0.0190,0.0279,55.5883,None,0.000,0.000
121.006,2,0.0216,0.0188,0.0286,25.0824,None,0.000,0.000
121.034,2,0.0226,0.0187,0.0293,22.3139,None,0.000,0.000
121.061,2,0.0234,0.0188,0.0300,78.9101,None,0.000,0.000
121.089,2,0.0241,0.0189,0.0306,99.3444,None,0.000,0.000
121.118,2,0.0248,0.0187,0.0310,31.1456,None,0.000,0.000
121.145,2,0.0253,0.0188,0.0315,82.3910,None,0.000,0.000
121.173,2,0.0258,0.0190,0.0320,3.6324,None,0.000,0.000
121.200,2,0.0262,0.0192,0.0325,65.0130,None,0.000,0.000
121.234,2,0.0264,0.0192,0.0326,27.3018,None,0.000,0.000
121.256,2,0.0267,0.0192,0.0329,71.8659,None,0.000,0.000
121.284,2,0.0269,0.0196,0.0333,40.1257,None,0.000,0.000
121.312,2,0.0271,0.0198,0.0336,86.2269,None,0.000,0.000
121.340,2,0.0272,0.0197,0.0335,43.3461,None,0.000,0.000
121.368,2,0.0271,0.0198,0.0336,97.2679,None,0.000,0.000
121.395,2,0.0269,0.0203,0.0337,10.4269,None,0.000,0.000
121.423,2,0.0268,0.0206,0.0338,103.9191,None,0.000,0.000
121.451,2,0.0264,0.0206,0.0335,35.3852,None,0.000,0.000
121.486,2,0.0261,0.0208,0.0334,105.0139,None,0.000,0.000
121.510,2,0.0258,0.0211,0.0333,41.6637,None,0.000,0.000
121.534,2,0.0255,0.0212,0.0332,58.6004,None,0.000,0.000
121.562,2,0.0253,0.0214,0.0332,44.7987,None,0.000,0.000
121.590,2,0.0252,0.0216,0.0332,20.5228,None,0.000,0.000
121.618,2,0.0250,0.0218,0.0332,34.9162,None,0.000,0.000
121.646,2,0.0248,0.0220,0.0331,24.9304,None,0.000,0.000
121.674,2,0.0244,0.0221,0.0330,8.6659,Orb Spawned,0.000,0.000
121.702,2,0.0238,0.0222,0.0326,26.8036,None,0.000,0.000
121.730,2,0.0233,0.0224,0.0323,56.2075,None,0.000,0.000
121.757,2,0.0226,0.0226,0.0320,36.8641,None,0.000,0.000
121.785,2,0.0220,0.0227,0.0316,31.9243,None,0.000,0.000
121.813,2,0.0214,0.0227,0.0312,6.9241,None,0.000,0.000
121.841,2,0.0208,0.0228,0.0308,51.2456,None,0.000,0.000
121.869,2,0.0201,0.0227,0.0304,37.7808,None,0.000,0.000
121.897,2,0.0195,0.0227,0.0299,11.8756,None,0.000,0.000
121.924,2,0.0186,0.0225,0.0292,22.7514,None,0.000,0.000
121.952,2,0.0179,0.0219,0.0283,138.8100,None,0.000,0.000
121.973,2,0.0172,0.0216,0.0276,204.0089,None,0.000,0.000
121.998,2,0.0159,0.0205,0.0259,198.1345,None,0.000,0.000
122.022,2,0.0148,0.0187,0.0239,149.7108,Movement Initiated,0.349,0.000
122.057,2,0.0133,0.0170,0.0216,375.4620,None,0.000,0.000
122.083,2,0.0121,0.0159,0.0200,223.3526,None,0.000,0.000
122.106,2,0.0100,0.0149,0.0180,179.5355,None,0.000,0.000
122.134,2,0.0082,0.0134,0.0157,230.2188,None,0.000,0.000
122.161,2,0.0057,0.0124,0.0136,294.9745,None,0.000,0.000
122.189,2,0.0043,0.0117,0.0125,301.1900,None,0.000,0.000
122.217,2,0.0017,0.0105,0.0107,329.7830,Hit,0.000,0.208
122.245,2,-0.0010,0.0104,0.0105,249.5435,None,0.000,0.000
122.272,2,-0.0043,0.0107,0.0115,155.6645,None,0.000,0.000
122.301,2,-0.0085,0.0102,0.0133,419.6033,None,0.000,0.000
122.328,2,-0.0132,0.0102,0.0167,291.3370,None,0.000,0.000
122.356,2,-0.0171,0.0103,0.0200,258.5010,None,0.000,0.000
122.384,2,-0.0205,0.0099,0.0227,77.6695,None,0.000,0.000
122.412,2,-0.0230,0.0105,0.0253,578.2354,None,0.000,0.000
122.440,2,-0.0237,0.0105,0.0259,497.0956,None,0.000,0.000
122.468,2,-0.0236,0.0110,0.0260,299.5519,None,0.000,0.000
122.495,2,-0.0242,0.0123,0.0271,181.2900,None,0.000,0.000
122.523,2,-0.0243,0.0129,0.0275,429.3605,None,0.000,0.000
122.551,2,-0.0229,0.0136,0.0266,238.6066,None,0.000,0.000
122.579,2,-0.0210,0.0157,0.0262,543.4861,None,0.000,0.000
122.607,2,-0.0190,0.0169,0.0254,376.1412,None,0.000,0.000
122.635,2,-0.0154,0.0174,0.0233,270.5605,None,0.000,0.000
122.662,2,-0.0121,0.0188,0.0223,461.9913,None,0.000,0.000
122.690,2,-0.0092,0.0203,0.0223,75.8182,None,0.000,0.000
122.718,2,-0.0063,0.0211,0.0220,321.1702,None,0.000,0.000
122.746,2,-0.0034,0.0217,0.0220,177.0387,None,0.000,0.000
122.774,2,-0.0010,0.0225,0.0225,127.5715,None,0.000,0.000
122.802,2,0.0011,0.0226,0.0226,145.0505,None,0.000,0.000
122.829,2,0.0034,0.0227,0.0229,101.2734,None,0.000,0.000
122.857,2,0.0050,0.0228,0.0234,157.6533,None,0.000,0.000
122.885,2,0.0061,0.0223,0.0231,223.8341,None,0.000,0.000
122.906,2,0.0065,0.0217,0.0227,92.8256,None,0.000,0.000
122.934,2,0.0071,0.0206,0.0218,117.9705,None,0.000,0.000
122.955,2,0.0077,0.0200,0.0215,165.0289,None,0.000,0.000
122.983,2,0.0083,0.0194,0.0211,150.7994,None,0.000,0.000
123.011,2,0.0088,0.0184,0.0204,69.4736,None,0.000,0.000
123.039,2,0.0092,0.0178,0.0200,165.9366,None,0.000,0.000
123.066,2,0.0096,0.0175,0.0200,36.1808,None,0.000,0.000
123.095,2,0.0102,0.0170,0.0199,96.3386,None,0.000,0.000
123.121,2,0.0107,0.0163,0.0195,26.8896,None,0.000,0.000
123.157,2,0.0111,0.0158,0.0194,104.4558,None,0.000,0.000
123.178,2,0.0113,0.0156,0.0192,41.2017,None,0.000,0.000
123.205,2,0.0112,0.0151,0.0188,125.8582,None,0.000,0.000
123.233,2,0.0110,0.0148,0.0185,80.8399,None,0.000,0.000
123.261,2,0.0110,0.0146,0.0182,55.2501,None,0.000,0.000
123.289,2,0.0108,0.0142,0.0179,36.7540,None,0.000,0.000
123.317,2,0.0109,0.0144,0.0180,123.2428,None,0.000,0.000
123.345,2,0.0110,0.0147,0.0183,49.7007,None,0.000,0.000
123.365,2,0.0110,0.0147,0.0184,88.4582,None,0.000,0.000
123.389,2,0.0110,0.0146,0.0183,41.9512,None,0.000,0.000
123.414,2,0.0109,0.0145,0.0181,96.7670,None,0.000,0.000
123.442,2,0.0106,0.0147,0.0181,63.5085,None,0.000,0.000
123.470,2,0.0103,0.0148,0.0180,73.3928,None,0.000,0.000
123.498,2,0.0100,0.0148,0.0178,36.2705,None,0.000,0.000
123.526,2,0.0096,0.0148,0.0177,39.1178,None,0.000,0.000
123.553,2,0.0092,0.0150,0.0176,25.2316,None,0.000,0.000
123.581,2,0.0090,0.0150,0.0175,61.7523,None,0.000,0.000
123.609,2,0.0087,0.0150,0.0174,29.5530,None,0.000,0.000
123.637,2,0.0084,0.0149,0.0172,28.6773,None,0.000,0.000
123.665,2,0.0081,0.0150,0.0171,32.4994,None,0.000,0.000
123.693,2,0.0077,0.0151,0.0170,22.2209,None,0.000,0.000
123.720,2,0.0073,0.0150,0.0167,61.6626,None,0.000,0.000
123.749,2,0.0070,0.0149,0.0164,33.6096,None,0.000,0.000
123.776,2,0.0065,0.0150,0.0163,76.3350,None,0.000,0.000
123.804,2,0.0060,0.0151,0.0163,40.8192,None,0.000,0.000
123.832,2,0.0053,0.0150,0.0159,94.0788,None,0.000,0.000
123.860,2,0.0048,0.0149,0.0156,67.6499,None,0.000,0.000
123.888,2,0.0042,0.0150,0.0156,99.0657,None,0.000,0.000
123.916,2,0.0037,0.0150,0.0154,123.8421,Orb Spawned,0.000,0.000
123.943,2,0.0032,0.0150,0.0154,45.0032,None,0.000,0.000
123.971,2,0.0028,0.0149,0.0152,76.0749,None,0.000,0.000
123.999,2,0.0021,0.0146,0.0148,80.0465,None,0.000,0.000
124.027,2,0.0012,0.0148,0.0149,120.4801,None,0.000,0.000
124.054,2,0.0004,0.0153,0.0153,60.4390,None,0.000,0.000
124.083,2,0.0001,0.0151,0.0151,202.3495,None,0.000,0.000
124.111,2,0.0011,0.0144,0.0144,79.2120,None,0.000,0.000
124.138,2,0.0027,0.0137,0.0139,263.0598,None,0.000,0.000
124.166,2,0.0054,0.0123,0.0135,219.7326,None,0.000,0.000
124.193,2,0.0080,0.0096,0.0125,184.2259,Movement Initiated,0.292,0.000
124.222,2,0.0112,0.0056,0.0125,146.2396,None,0.000,0.000
124.250,2,0.0139,0.0020,0.0141,459.3852,None,0.000,0.000
124.277,2,0.0157,-0.0005,0.0158,231.5461,None,0.000,0.000
124.305,2,0.0177,-0.0019,0.0178,445.4932,Hit,0.000,0.125
124.333,2,0.0187,-0.0024,0.0189,182.5383,None,0.000,0.000
124.361,2,0.0187,-0.0021,0.0188,80.2007,None,0.000,0.000
124.389,2,0.0180,-0.0011,0.0181,124.3786,None,0.000,0.000
124.417,2,0.0165,0.0003,0.0165,125.4083,None,0.000,0.000
124.444,2,0.0146,0.0012,0.0146,138.6861,None,0.000,0.000
124.472,2,0.0120,0.0017,0.0121,87.4924,None,0.000,0.000
142.794,3,0.0000,0.0001,0.0001,0.0000,None,0.000,0.000
142.822,3,-0.0001,0.0001,0.0002,16.9585,None,0.000,0.000
142.849,3,-0.0001,0.0001,0.0002,21.8505,None,0.000,0.000
142.878,3,-0.0002,0.0002,0.0003,49.9554,None,0.000,0.000
142.906,3,-0.0002,0.0004,0.0004,58.1151,None,0.000,0.000
142.933,3,-0.0002,0.0003,0.0004,20.9432,None,0.000,0.000
142.961,3,-0.0002,0.0004,0.0004,54.1776,None,0.000,0.000
142.989,3,-0.0001,0.0004,0.0004,29.3681,None,0.000,0.000
143.017,3,-0.0001,0.0004,0.0004,19.2015,None,0.000,0.000
143.044,3,0.0000,0.0005,0.0005,9.4845,None,0.000,0.000
143.072,3,0.0001,0.0006,0.0006,31.5561,None,0.000,0.000
143.100,3,0.0001,0.0005,0.0005,25.8427,None,0.000,0.000
143.128,3,0.0002,0.0005,0.0006,34.5976,None,0.000,0.000
143.156,3,0.0001,0.0005,0.0005,33.5045,None,0.000,0.000
143.183,3,0.0001,0.0005,0.0005,19.1752,None,0.000,0.000
143.211,3,0.0000,0.0004,0.0004,11.6577,None,0.000,0.000
143.239,3,-0.0001,0.0003,0.0003,20.5346,None,0.000,0.000
143.267,3,-0.0002,0.0002,0.0002,16.3732,None,0.000,0.000
143.295,3,-0.0003,0.0001,0.0003,8.5478,None,0.000,0.000
143.323,3,-0.0004,-0.0001,0.0004,19.3325,None,0.000,0.000
143.351,3,-0.0004,-0.0001,0.0004,38.4791,None,0.000,0.000
143.378,3,-0.0005,-0.0003,0.0006,36.9177,None,0.000,0.000
143.407,3,-0.0005,-0.0005,0.0007,21.5546,None,0.000,0.000
143.434,3,-0.0005,-0.0005,0.0007,41.7439,None,0.000,0.000
143.462,3,-0.0006,-0.0006,0.0008,55.0955,None,0.000,0.000
143.490,3,-0.0007,-0.0006,0.0009,50.3608,None,0.000,0.000
143.518,3,-0.0007,-0.0005,0.0009,28.1630,Orb Spawned,0.000,0.000
143.546,3,-0.0007,-0.0007,0.0010,54.2117,None,0.000,0.000
143.574,3,-0.0008,-0.0007,0.0011,57.3658,None,0.000,0.000
143.601,3,-0.0008,-0.0007,0.0010,1.2235,None,0.000,0.000
143.629,3,-0.0008,-0.0008,0.0011,49.8404,None,0.000,0.000
143.657,3,-0.0009,-0.0008,0.0012,40.4321,None,0.000,0.000
143.685,3,-0.0010,-0.0008,0.0013,23.9188,None,0.000,0.000
143.713,3,-0.0011,-0.0009,0.0014,26.2232,None,0.000,0.000
143.740,3,-0.0010,-0.0009,0.0014,42.1240,None,0.000,0.000
143.773,3,0.0007,-0.0009,0.0011,168.9482,None,0.000,0.000
143.796,3,0.0038,-0.0011,0.0039,44.8857,None,0.000,0.000
143.824,3,0.0087,-0.0014,0.0088,95.7042,None,0.000,0.000
143.852,3,0.0145,-0.0016,0.0146,158.7931,None,0.000,0.000
143.880,3,0.0202,-0.0033,0.0205,238.7941,Movement Initiated,0.389,0.000
143.908,3,0.0224,-0.0052,0.0229,614.9547,None,0.000,0.000
143.929,3,0.0222,-0.0061,0.0230,233.5437,None,0.000,0.000
143.951,3,0.0229,-0.0064,0.0237,400.2399,None,0.000,0.000
143.977,3,0.0234,-0.0066,0.0243,232.0490,None,0.000,0.000
144.006,3,0.0229,-0.0070,0.0240,137.4030,None,0.000,0.000
144.033,3,0.0240,-0.0080,0.0253,376.7176,None,0.000,0.000
144.061,3,0.0252,-0.0092,0.0269,280.8528,None,0.000,0.000
144.089,3,0.0266,-0.0107,0.0286,10.9048,None,0.000,0.000
144.117,3,0.0267,-0.0130,0.0297,185.9471,None,0.000,0.000
144.144,3,0.0263,-0.0153,0.0304,244.7540,Hit,0.000,0.251
144.172,3,0.0263,-0.0167,0.0311,153.8890,None,0.000,0.000
144.200,3,0.0257,-0.0174,0.0311,171.1514,None,0.000,0.000
144.228,3,0.0241,-0.0159,0.0289,292.2580,None,0.000,0.000
144.256,3,0.0207,-0.0138,0.0248,727.5002,None,0.000,0.000
144.284,3,0.0172,-0.0128,0.0214,332.2390,None,0.000,0.000
144.311,3,0.0137,-0.0114,0.0178,494.5473,None,0.000,0.000
144.339,3,0.0114,-0.0082,0.0141,296.2889,None,0.000,0.000
144.367,3,0.0094,-0.0057,0.0110,466.2442,None,0.000,0.000
144.395,3,0.0076,-0.0049,0.0090,217.2802,None,0.000,0.000
144.423,3,0.0064,-0.0044,0.0077,268.5065,None,0.000,0.000
144.451,3,0.0048,-0.0028,0.0056,471.2800,None,0.000,0.000
144.478,3,0.0037,-0.0010,0.0038,345.0794,None,0.000,0.000
144.506,3,0.0034,-0.0005,0.0034,481.4345,None,0.000,0.000
144.534,3,0.0031,-0.0011,0.0033,329.8815,None,0.000,0.000
144.562,3,0.0034,-0.0011,0.0035,291.2986,None,0.000,0.000
144.590,3,0.0041,-0.0005,0.0041,30.1038,None,0.000,0.000
144.618,3,0.0047,-0.0002,0.0047,201.9485,None,0.000,0.000
144.645,3,0.0055,-0.0004,0.0055,65.3126,None,0.000,0.000
144.673,3,0.0060,-0.0003,0.0060,206.5194,None,0.000,0.000
144.701,3,0.0063,-0.0003,0.0063,105.4277,None,0.000,0.000
144.729,3,0.0067,-0.0005,0.0067,44.3891,None,0.000,0.000
144.757,3,0.0069,-0.0008,0.0070,38.4218,None,0.000,0.000
144.784,3,0.0071,-0.0012,0.0072,54.0487,None,0.000,0.000
144.813,3,0.0074,-0.0012,0.0075,53.4928,None,0.000,0.000
144.841,3,0.0074,-0.0014,0.0076,82.0568,None,0.000,0.000
144.869,3,0.0074,-0.0017,0.0076,59.9375,None,0.000,0.000
144.896,3,0.0075,-0.0022,0.0078,54.8330,None,0.000,0.000
144.924,3,0.0076,-0.0026,0.0080,114.4744,None,0.000,0.000
144.952,3,0.0075,-0.0028,0.0080,62.6421,None,0.000,0.000
144.980,3,0.0074,-0.0034,0.0081,151.9664,None,0.000,0.000
145.008,3,0.0074,-0.0039,0.0084,50.8487,None,0.000,0.000
145.035,3,0.0074,-0.0042,0.0085,117.2250,None,0.000,0.000
145.063,3,0.0074,-0.0045,0.0086,95.6534,None,0.000,0.000
145.091,3,0.0071,-0.0049,0.0087,37.8592,None,0.000,0.000
145.119,3,0.0069,-0.0053,0.0087,60.8651,None,0.000,0.000
145.153,3,0.0067,-0.0057,0.0088,58.3808,None,0.000,0.000
145.183,3,0.0066,-0.0061,0.0090,43.8974,None,0.000,0.000
145.217,3,0.0063,-0.0067,0.0092,33.6137,None,0.000,0.000
145.244,3,0.0062,-0.0073,0.0096,49.0397,None,0.000,0.000
145.273,3,0.0061,-0.0076,0.0098,35.2966,None,0.000,0.000
145.300,3,0.0058,-0.0080,0.0098,29.7929,None,0.000,0.000
145.327,3,0.0054,-0.0083,0.0099,85.8622,None,0.000,0.000
145.356,3,0.0050,-0.0087,0.0100,24.6963,None,0.000,0.000
145.383,3,0.0046,-0.0091,0.0102,28.3639,None,0.000,0.000
145.411,3,0.0044,-0.0094,0.0104,20.9666,None,0.000,0.000
145.439,3,0.0042,-0.0096,0.0105,10.5326,None,0.000,0.000
145.467,3,0.0039,-0.0097,0.0105,49.4597,None,0.000,0.000
145.495,3,0.0038,-0.0097,0.0104,97.9571,Orb Spawned,0.000,0.000
145.523,3,0.0037,-0.0097,0.0104,40.0944,None,0.000,0.000
145.550,3,0.0034,-0.0099,0.0105,21.2068,None,0.000,0.000
145.578,3,0.0031,-0.0100,0.0105,20.7470,None,0.000,0.000
145.606,3,0.0026,-0.0100,0.0104,100.0776,None,0.000,0.000
145.634,3,0.0021,-0.0100,0.0102,75.7054,None,0.000,0.000
145.654,3,0.0018,-0.0100,0.0102,56.4480,None,0.000,0.000
145.681,3,0.0011,-0.0105,0.0106,112.3683,None,0.000,0.000
145.704,3,0.0003,-0.0111,0.0111,104.3251,None,0.000,0.000
145.732,3,-0.0003,-0.0116,0.0116,99.1077,None,0.000,0.000
145.759,3,-0.0005,-0.0120,0.0120,129.4013,None,0.000,0.000
145.787,3,-0.0007,-0.0130,0.0130,96.6005,Movement Initiated,0.320,0.000
145.815,3,-0.0007,-0.0137,0.0138,121.2570,None,0.000,0.000
145.843,3,-0.0005,-0.0138,0.0138,87.7071,None,0.000,0.000
145.871,3,-0.0008,-0.0140,0.0140,121.6544,None,0.000,0.000
145.899,3,-0.0006,-0.0139,0.0139,364.1998,None,0.000,0.000
145.927,3,-0.0008,-0.0136,0.0136,289.2365,None,0.000,0.000
145.954,3,-0.0014,-0.0141,0.0142,194.9945,None,0.000,0.000
145.991,3,-0.0014,-0.0151,0.0151,159.8212,Hit,0.000,0.181
146.017,3,-0.0020,-0.0146,0.0147,492.1350,None,0.000,0.000
146.038,3,-0.0031,-0.0127,0.0130,91.2692,None,0.000,0.000
146.066,3,-0.0050,-0.0107,0.0118,451.7048,None,0.000,0.000
146.094,3,-0.0060,-0.0105,0.0120,409.5214,None,0.000,0.000
146.122,3,-0.0081,-0.0100,0.0129,779.0743,None,0.000,0.000
146.156,3,-0.0098,-0.0080,0.0127,283.8116,None,0.000,0.000
146.179,3,-0.0109,-0.0066,0.0127,705.1444,None,0.000,0.000
146.206,3,-0.0120,-0.0064,0.0136,148.5091,None,0.000,0.000
146.233,3,-0.0121,-0.0055,0.0133,437.3833,None,0.000,0.000
146.260,3,-0.0119,-0.0039,0.0125,84.7533,None,0.000,0.000
146.288,3,-0.0112,-0.0035,0.0118,540.6726,None,0.000,0.000
146.317,3,-0.0097,-0.0042,0.0106,233.7416,None,0.000,0.000
146.344,3,-0.0083,-0.0044,0.0094,385.3874,None,0.000,0.000
146.372,3,-0.0072,-0.0041,0.0083,120.6308,None,0.000,0.000
146.400,3,-0.0055,-0.0043,0.0070,192.5052,None,0.000,0.000
146.427,3,-0.0036,-0.0055,0.0066,226.7301,None,0.000,0.000
146.456,3,-0.0022,-0.0065,0.0068,424.3881,None,0.000,0.000
146.483,3,-0.0012,-0.0064,0.0066,112.8298,None,0.000,0.000
146.511,3,0.0000,-0.0068,0.0068,409.2782,None,0.000,0.000
146.539,3,0.0005,-0.0073,0.0073,160.3194,None,0.000,0.000
146.567,3,0.0008,-0.0069,0.0069,246.9401,None,0.000,0.000
146.595,3,0.0007,-0.0068,0.0068,288.7786,None,0.000,0.000
146.623,3,0.0006,-0.0073,0.0073,60.7335,None,0.000,0.000
146.650,3,0.0003,-0.0072,0.0072,198.8245,None,0.000,0.000
146.678,3,-0.0001,-0.0068,0.0068,31.5773,None,0.000,0.000
146.706,3,-0.0004,-0.0065,0.0066,191.3759,None,0.000,0.000
146.734,3,-0.0009,-0.0065,0.0066,81.3408,None,0.000,0.000
146.762,3,-0.0014,-0.0063,0.0065,48.7964,None,0.000,0.000
146.790,3,-0.0018,-0.0061,0.0064,41.3365,None,0.000,0.000
146.818,3,-0.0023,-0.0061,0.0065,93.4496,None,0.000,0.000
146.845,3,-0.0028,-0.0064,0.0070,27.1831,None,0.000,0.000
146.873,3,-0.0033,-0.0064,0.0072,163.6470,None,0.000,0.000
146.901,3,-0.0037,-0.0064,0.0074,91.5239,None,0.000,0.000
146.929,3,-0.0041,-0.0065,0.0077,32.5131,None,0.000,0.000
146.957,3,-0.0045,-0.0067,0.0081,10.7471,None,0.000,0.000
146.984,3,-0.0049,-0.0066,0.0082,56.2417,None,0.000,0.000
147.012,3,-0.0050,-0.0063,0.0081,23.1282,None,0.000,0.000
147.040,3,-0.0050,-0.0063,0.0081,151.6019,None,0.000,0.000
147.069,3,-0.0050,-0.0063,0.0080,91.7911,None,0.000,0.000
147.096,3,-0.0047,-0.0058,0.0075,105.8001,None,0.000,0.000
147.124,3,-0.0044,-0.0053,0.0068,74.4787,None,0.000,0.000
147.152,3,-0.0040,-0.0053,0.0067,125.8140,None,0.000,0.000
147.180,3,-0.0038,-0.0055,0.0066,72.9165,None,0.000,0.000
147.207,3,-0.0033,-0.0052,0.0061,115.0281,None,0.000,0.000
147.235,3,-0.0031,-0.0049,0.0058,95.0941,Orb Spawned,0.000,0.000
147.263,3,-0.0030,-0.0050,0.0059,111.5315,None,0.000,0.000
147.291,3,-0.0031,-0.0049,0.0058,196.1464,None,0.000,0.000
147.319,3,-0.0032,-0.0045,0.0055,41.1106,None,0.000,0.000
147.346,3,-0.0033,-0.0043,0.0054,123.4171,None,0.000,0.000
147.374,3,-0.0035,-0.0040,0.0053,68.9898,None,0.000,0.000
147.402,3,-0.0036,-0.0034,0.0049,42.1435,None,0.000,0.000
147.431,3,-0.0037,-0.0026,0.0045,31.2670,None,0.000,0.000
147.458,3,-0.0041,-0.0020,0.0046,60.3216,None,0.000,0.000
147.486,3,-0.0049,-0.0014,0.0050,75.2567,None,0.000,0.000
147.513,3,-0.0059,-0.0003,0.0059,62.2044,None,0.000,0.000
147.541,3,-0.0074,0.0009,0.0075,142.0100,None,0.000,0.000
147.569,3,-0.0089,0.0012,0.0089,181.4644,None,0.000,0.000
147.597,3,-0.0103,0.0014,0.0104,169.5437,Movement Initiated,0.376,0.000
147.625,3,-0.0119,0.0027,0.0122,317.7011,None,0.000,0.000
147.653,3,-0.0130,0.0041,0.0136,421.4569,None,0.000,0.000
147.681,3,-0.0144,0.0050,0.0153,145.1946,None,0.000,0.000
147.709,3,-0.0156,0.0059,0.0167,116.8918,None,0.000,0.000
147.736,3,-0.0168,0.0082,0.0187,287.6729,None,0.000,0.000
147.764,3,-0.0177,0.0107,0.0207,253.5692,None,0.000,0.000
147.792,3,-0.0192,0.0118,0.0225,367.2193,None,0.000,0.000
147.820,3,-0.0206,0.0134,0.0246,460.9615,Hit,0.000,0.236
147.848,3,-0.0225,0.0153,0.0272,99.7303,None,0.000,0.000
147.875,3,-0.0242,0.0166,0.0293,286.8215,None,0.000,0.000
147.903,3,-0.0260,0.0173,0.0312,39.6771,None,0.000,0.000
147.931,3,-0.0278,0.0178,0.0330,168.2615,None,0.000,0.000
147.959,3,-0.0297,0.0190,0.0353,126.6317,None,0.000,0.000
147.987,3,-0.0313,0.0191,0.0367,394.0531,None,0.000,0.000
148.015,3,-0.0321,0.0180,0.0368,50.6167,None,0.000,0.000
148.043,3,-0.0325,0.0170,0.0366,509.4607,None,0.000,0.000
148.070,3,-0.0325,0.0172,0.0367,178.8574,None,0.000,0.000
148.098,3,-0.0315,0.0173,0.0359,318.5577,None,0.000,0.000
148.126,3,-0.0301,0.0159,0.0340,221.8242,None,0.000,0.000
148.154,3,-0.0282,0.0150,0.0319,304.4913,None,0.000,0.000
148.182,3,-0.0255,0.0154,0.0298,152.6160,None,0.000,0.000
148.209,3,-0.0235,0.0158,0.0283,254.9637,None,0.000,0.000
148.237,3,-0.0199,0.0162,0.0257,440.1148,None,0.000,0.000
148.265,3,-0.0167,0.0156,0.0228,336.3660,None,0.000,0.000
148.300,3,-0.0136,0.0170,0.0218,509.2516,None,0.000,0.000
148.325,3,-0.0095,0.0183,0.0206,437.5353,None,0.000,0.000
148.349,3,-0.0061,0.0181,0.0191,396.2050,None,0.000,0.000
148.377,3,-0.0013,0.0171,0.0171,280.6963,None,0.000,0.000
148.404,3,0.0024,0.0167,0.0168,680.1906,None,0.000,0.000
148.433,3,0.0055,0.0161,0.0170,145.6235,None,0.000,0.000
148.460,3,0.0084,0.0144,0.0167,648.1387,None,0.000,0.000
148.489,3,0.0105,0.0128,0.0166,591.9977,None,0.000,0.000
148.516,3,0.0123,0.0118,0.0170,77.0235,None,0.000,0.000
148.544,3,0.0135,0.0105,0.0171,230.5875,None,0.000,0.000
148.572,3,0.0145,0.0094,0.0173,121.7326,None,0.000,0.000
148.600,3,0.0152,0.0084,0.0174,65.4328,None,0.000,0.000
148.627,3,0.0155,0.0073,0.0171,92.1641,None,0.000,0.000
148.655,3,0.0157,0.0063,0.0170,111.6916,None,0.000,0.000
148.683,3,0.0158,0.0057,0.0167,51.4033,None,0.000,0.000
148.711,3,0.0154,0.0052,0.0163,33.8074,None,0.000,0.000
148.739,3,0.0152,0.0045,0.0158,157.4728,None,0.000,0.000
148.767,3,0.0149,0.0038,0.0153,194.2887,None,0.000,0.000
148.794,3,0.0145,0.0030,0.0148,118.1654,None,0.000,0.000
148.822,3,0.0141,0.0022,0.0143,80.8070,None,0.000,0.000
148.850,3,0.0141,0.0016,0.0142,57.5900,None,0.000,0.000
148.878,3,0.0141,0.0009,0.0142,117.7535,None,0.000,0.000
148.906,3,0.0141,0.0001,0.0141,84.9282,None,0.000,0.000
148.934,3,0.0142,-0.0005,0.0142,49.9719,None,0.000,0.000
148.962,3,0.0144,-0.0011,0.0144,32.1629,None,0.000,0.000
148.989,3,0.0146,-0.0017,0.0147,13.9653,None,0.000,0.000
149.024,3,0.0147,-0.0022,0.0148,42.2505,None,0.000,0.000
